"id","male","Eqp","Age","BodyweightKg","Y","super","obs","ratio","Age2"
46,1,3,39.5,84,195,0,1,2.32142857142857,1560.25
46,1,3,40.5,83.9,202.5,0,2,2.41358760429082,1640.25
46,1,3,41.5,86.2,190,0,3,2.20417633410673,1722.25
46,1,3,42.5,87.2,210,0,4,2.40825688073395,1806.25
46,1,3,43.5,87,222.5,1,5,2.55747126436782,1892.25
46,1,3,45.5,89,237.5,1,6,2.6685393258427,2070.25
46,1,3,47.5,87.35,220,1,7,2.5186033199771,2256.25
46,1,3,48.5,87.6,215,0,8,2.45433789954338,2352.25
46,1,3,51.5,86.1,210,0,9,2.4390243902439,2652.25
46,1,3,54.5,87.28,200,0,10,2.29147571035747,2970.25
46,1,3,56.5,83.68,170,0,11,2.03154875717017,3192.25
46,1,3,60.5,81.26,175,0,12,2.15358109771105,3660.25
47,0,3,27.5,76.35,150,0,1,1.96463654223969,756.25
47,0,3,28.5,78,157.5,0,2,2.01923076923077,812.25
47,0,3,29.5,81.4,170,0,3,2.08845208845209,870.25
47,0,3,31.5,75,160,0,4,2.13333333333333,992.25
47,0,3,33.5,82.5,165,0,5,2,1122.25
47,0,3,34.5,82.5,172.5,0,6,2.09090909090909,1190.25
47,0,3,35.5,82.5,162.5,0,7,1.96969696969697,1260.25
47,0,3,36.5,82.5,167.5,0,8,2.03030303030303,1332.25
47,0,3,37.5,82.5,172.5,0,9,2.09090909090909,1406.25
47,0,3,37.5,73.65,160,0,10,2.1724372029871,1406.25
47,0,3,38.5,75,162.5,0,11,2.16666666666667,1482.25
47,0,3,40.5,83.1,170,0,12,2.04572803850782,1640.25
48,0,3,35,98.2,150,0,1,1.52749490835031,1225
48,0,4,48,68.3,85,0,2,1.24450951683748,2304
48,0,4,48,70.1,85,0,3,1.21255349500713,2304
48,0,4,48,70.8,92.5,0,4,1.30649717514124,2304
48,0,4,49,69,100,0,5,1.44927536231884,2401
48,0,4,49,67.9,97.5,0,6,1.4359351988218,2401
48,0,4,49,71.1,92.5,0,7,1.30098452883263,2401
48,0,4,49,69.8,97.5,0,8,1.39684813753582,2401
48,0,4,50,70.6,95,0,9,1.34560906515581,2500
48,0,4,50,69.5,90,0,10,1.29496402877698,2500
49,0,3,20.5,51.7,130,1,1,2.51450676982592,420.25
49,0,3,21.5,56.2,147.5,1,2,2.62455516014235,462.25
49,0,3,22.5,51.8,115,0,3,2.22007722007722,506.25
49,0,3,22.5,55.8,160,1,4,2.8673835125448,506.25
49,0,3,22.5,55.5,165,1,5,2.97297297297297,506.25
49,0,3,23.5,55.25,167.5,1,6,3.0316742081448,552.25
49,0,3,24.5,55.7,172.5,1,7,3.09694793536804,600.25
49,0,3,25.5,57.4,170,1,8,2.9616724738676,650.25
49,0,3,28.5,51.88,150,1,9,2.89128758673863,812.25
49,0,3,31.5,56.52,162.5,1,10,2.87508846426044,992.25
49,0,3,32.5,56.4,155,1,11,2.74822695035461,1056.25
49,0,4,33.5,54.69,107.5,0,12,1.96562442859755,1122.25
50,1,3,22.5,125,340,1,1,2.72,506.25
50,1,3,25.5,110,337.5,1,2,3.06818181818182,650.25
50,1,3,27.5,110,360,1,3,3.27272727272727,756.25
50,1,3,27.5,110,351.53,1,4,3.19572727272727,756.25
50,1,3,35.5,110,310,1,5,2.81818181818182,1260.25
50,1,3,36.5,110,305,1,6,2.77272727272727,1332.25
51,0,3,25.5,81.3,170,0,1,2.0910209102091,650.25
51,0,3,26.5,82,175,0,2,2.13414634146341,702.25
51,0,3,27.5,83.6,190,0,3,2.27272727272727,756.25
51,0,3,28.5,83.6,190,0,4,2.27272727272727,812.25
51,0,3,29.5,83.63,202.5,0,5,2.42137988760014,870.25
51,0,4,29.5,83.5,140,0,6,1.67664670658683,870.25
51,0,3,30.5,83.9,202.5,0,7,2.41358760429082,930.25
51,0,4,31.5,91.3,142.5,0,8,1.56078860898138,992.25
51,0,3,32.5,83.81,227.5,1,9,2.71447321322038,1056.25
51,0,3,32.5,85.02,217.5,1,10,2.55822159491884,1056.25
51,0,4,33.5,84,155,0,11,1.8452380952381,1122.25
51,0,4,35.5,100,110,0,12,1.1,1260.25
52,0,3,17.5,55.7,140,1,1,2.51346499102334,306.25
52,0,3,18.5,56,137.5,0,2,2.45535714285714,342.25
52,0,3,24.5,58.9,187.5,1,3,3.18336162988115,600.25
52,0,3,26.5,58.2,200,1,4,3.43642611683849,702.25
52,0,3,26.5,56.14,180,1,5,3.20627003918775,702.25
52,0,3,27.5,55.56,170,1,6,3.05975521958243,756.25
52,0,3,28,58.5,175,1,7,2.99145299145299,784
52,0,3,28.5,56.6,172.5,1,8,3.04770318021201,812.25
52,0,3,29.5,56.33,175,1,9,3.10669270371028,870.25
52,0,3,30.5,56.76,172.5,1,10,3.03911205073996,930.25
52,0,3,32.5,56.47,170,1,11,3.01044802550027,1056.25
52,0,3,33.5,56.29,150,1,12,2.6647717178895,1122.25
53,1,3,33,88.41,232.5,1,1,2.62979300984052,1089
53,1,3,33,88.41,232.5,1,2,2.62979300984052,1089
53,1,2,39,97.11,232.5,0,3,2.3941921532283,1521
53,1,2,39,97.11,232.5,0,4,2.3941921532283,1521
53,1,2,40,101.33,255,1,5,2.51653014901806,1600
53,1,2,41.5,101.97,257.5,1,6,2.52525252525253,1722.25
53,1,2,41.5,101.97,257.5,1,7,2.52525252525253,1722.25
53,1,2,42,101.42,250,0,8,2.46499704200355,1764
53,1,2,42,101.92,235,0,9,2.30572998430141,1764
53,1,3,43.5,96.57,282.5,1,10,2.92533913223568,1892.25
53,1,3,44,97.7,290,1,11,2.96827021494371,1936
53,1,3,45,98.9,300,1,12,3.03336703741153,2025
54,1,3,21.5,74.6,235,1,1,3.15013404825737,462.25
54,1,3,29.5,70.9,240,1,2,3.38504936530324,870.25
54,1,3,30.5,72.7,235,1,3,3.23246217331499,930.25
54,1,3,41,77.15,235,1,4,3.04601425793908,1681
54,1,3,44,73.95,230,1,5,3.11020960108181,1936
54,1,3,44,72.9,210,1,6,2.88065843621399,1936
54,1,3,45.5,72.55,232.5,1,7,3.20468642315644,2070.25
54,1,3,45.5,74.65,230,1,8,3.08104487608841,2070.25
55,0,3,47.5,54.8,130,0,1,2.37226277372263,2256.25
55,0,3,48.5,54.35,125,0,2,2.29990800367985,2352.25
55,0,3,49.5,57.65,137.5,0,3,2.38508239375542,2450.25
55,0,3,52.5,53.46,135,1,4,2.52525252525253,2756.25
55,0,3,54.5,55.2,142.5,1,5,2.58152173913043,2970.25
55,0,3,56.5,55.3,150,1,6,2.7124773960217,3192.25
55,0,3,57.5,55.47,145,1,7,2.61402559942311,3306.25
56,1,3,18.5,52,222.5,1,1,4.27884615384615,342.25
56,1,3,18.5,51.2,212.5,1,2,4.150390625,342.25
56,1,3,19.5,53.2,220,1,3,4.13533834586466,380.25
56,1,3,20.5,55.7,247.5,1,4,4.44344703770197,420.25
56,1,3,21.5,54.9,247.5,1,5,4.50819672131148,462.25
56,1,3,22.5,55.4,260,1,6,4.69314079422383,506.25
56,1,3,22.5,55.6,261,1,7,4.69424460431655,506.25
56,1,3,23.5,56.35,260,1,8,4.61401952085182,552.25
56,1,3,26.5,51.7,215,1,9,4.15860735009671,702.25
56,1,3,27.5,51.8,215,1,10,4.15057915057915,756.25
56,1,3,30.5,54.1,230,1,11,4.25138632162662,930.25
56,1,3,32.5,55.65,210,1,12,3.77358490566038,1056.25
57,1,3,18.5,60,157.5,1,1,2.625,342.25
57,1,3,18.5,67.5,190,1,2,2.81481481481481,342.25
57,1,3,19.5,75,227.5,1,3,3.03333333333333,380.25
57,1,3,20.5,67,202.5,1,4,3.02238805970149,420.25
57,1,3,35.5,81.06,222.5,1,5,2.74488033555391,1260.25
58,1,3,20.5,82.5,217.5,1,1,2.63636363636364,420.25
58,1,1,42,108.95,237.5,0,2,2.17989903625516,1764
58,1,4,49.5,111.4,170,0,3,1.52603231597846,2450.25
59,1,3,23,98.9,235,0,1,2.37613751263903,529
59,1,3,24,100,235,0,2,2.35,576
59,1,3,25,100,262.5,1,3,2.625,625
59,1,3,26,110,260,0,4,2.36363636363636,676
59,1,3,27,110,282.5,1,5,2.56818181818182,729
59,1,3,28,110,307.5,1,6,2.79545454545455,784
59,1,3,29,110,327.5,1,7,2.97727272727273,841
59,1,3,30,125,347.5,1,8,2.78,900
59,1,3,32,128.6,342.5,1,9,2.66329704510109,1024
59,1,3,32.5,136.6,333.7,0,10,2.44289897510981,1056.25
59,1,2,57,133.8,280,0,11,2.09267563527653,3249
59,1,2,58,131.1,285,0,12,2.17391304347826,3364
60,1,3,37.5,110,300,1,1,2.72727272727273,1406.25
60,1,3,38.5,125,317.52,1,2,2.54016,1482.25
60,1,3,38.5,110,317.52,1,3,2.88654545454545,1482.25
60,1,3,39.5,125,326.59,1,4,2.61272,1560.25
60,1,3,40.5,110,294.84,1,5,2.68036363636364,1640.25
60,1,3,43.5,110,320,1,6,2.90909090909091,1892.25
60,1,3,48.5,67.5,130,0,7,1.92592592592593,2352.25
60,1,3,49.5,125,192.5,0,8,1.54,2450.25
60,1,3,50.5,67.5,145,0,9,2.14814814814815,2550.25
60,1,3,51.5,75,170,0,10,2.26666666666667,2652.25
60,1,3,52.5,75,170,0,11,2.26666666666667,2756.25
61,0,3,28.5,67.5,102.5,0,1,1.51851851851852,812.25
61,0,3,38.5,60,120.2,0,2,2.00333333333333,1482.25
61,0,3,40,56,122.47,0,3,2.18696428571429,1600
62,1,3,39.5,89.22,272.5,1,1,3.05424792647388,1560.25
62,1,3,41.5,90,282.5,1,2,3.13888888888889,1722.25
62,1,3,43.5,90,257.5,1,3,2.86111111111111,1892.25
62,1,3,44.5,110,290,1,4,2.63636363636364,1980.25
62,1,3,46.5,100,267.5,1,5,2.675,2162.25
62,1,3,47.5,100,270,1,6,2.7,2256.25
62,1,3,48.5,100,285,1,7,2.85,2352.25
62,1,3,49.5,100,272.16,1,8,2.7216,2450.25
62,1,3,50.5,90,260,1,9,2.88888888888889,2550.25
62,1,3,51.5,90,252.5,1,10,2.80555555555556,2652.25
62,1,1,54.5,99.1,245,0,11,2.47225025227043,2970.25
62,1,1,56.5,100,197.5,0,12,1.975,3192.25
63,1,3,31.5,104,200,0,1,1.92307692307692,992.25
63,1,3,33.5,102.5,205,0,2,2,1122.25
63,1,3,34.5,104,225,0,3,2.16346153846154,1190.25
63,1,3,34.5,98.2,222.5,0,4,2.26578411405295,1190.25
63,1,3,35.5,102,220,0,5,2.15686274509804,1260.25
63,1,3,36.5,99.7,240,0,6,2.40722166499498,1332.25
63,1,3,37.5,105.2,225,0,7,2.13878326996198,1406.25
63,1,3,39.5,105.4,225,0,8,2.13472485768501,1560.25
63,1,3,39.5,97.7,220,0,9,2.2517911975435,1560.25
63,1,3,40.5,100.2,225,0,10,2.24550898203593,1640.25
63,1,3,41.5,106,225,0,11,2.12264150943396,1722.25
63,1,4,43.5,102.6,170,0,12,1.65692007797271,1892.25
64,1,3,22,107.8,285,1,1,2.64378478664193,484
64,1,3,22,112.3,290,1,2,2.58236865538736,484
64,1,3,24,108.5,355,1,3,3.27188940092166,576
64,1,3,24,109.2,380,1,4,3.47985347985348,576
64,1,3,24,108.6,360,1,5,3.31491712707182,576
64,1,3,25,109.05,345,1,6,3.1636863823934,625
64,1,3,25,109.3,365,1,7,3.33943275388838,625
64,1,3,26,109.7,367.5,1,8,3.35004557885141,676
64,1,3,26,109.26,355,1,9,3.24913051436939,676
64,1,3,27,109.9,365,1,10,3.32120109190173,729
64,1,3,38,115,320,1,11,2.78260869565217,1444
64,1,3,39,119.6,330,1,12,2.75919732441472,1521
65,1,3,50.5,153.28,337.5,0,1,2.20185281837161,2550.25
65,1,3,51.5,153.22,330,0,2,2.15376582691555,2652.25
65,1,3,52.5,154.06,350,0,3,2.2718421394262,2756.25
65,1,3,53.5,145.84,347.5,0,4,2.38274821722436,2862.25
65,1,3,53.5,151.2,360,0,5,2.38095238095238,2862.25
66,1,3,28.5,58.2,130,0,1,2.23367697594502,812.25
66,1,3,29.5,59,160,1,2,2.71186440677966,870.25
66,1,3,29.5,59.4,150,1,3,2.52525252525253,870.25
66,1,3,30.5,59.6,162.5,1,4,2.72651006711409,930.25
66,1,3,31,57.8,140,0,5,2.42214532871972,961
66,1,3,32.5,60,165,1,6,2.75,1056.25
66,1,3,32.5,59.7,165,1,7,2.76381909547739,1056.25
66,1,3,32.5,59.5,145,0,8,2.43697478991597,1056.25
66,1,3,34.5,64.6,160,0,9,2.47678018575851,1190.25
66,1,3,34.5,63.6,165,1,10,2.59433962264151,1190.25
66,1,1,36.5,62.3,185,1,11,2.96950240770466,1332.25
66,1,1,40,57.8,160,1,12,2.7681660899654,1600
67,1,3,33,80.72,255,1,1,3.15906838453915,1089
67,1,4,41,89.4,212.5,0,2,2.37695749440716,1681
67,1,4,41,89.4,212.5,0,3,2.37695749440716,1681
67,1,4,42,91.6,227.5,0,4,2.48362445414847,1764
67,1,4,42,91.7,222.5,0,5,2.42639040348964,1764
67,1,4,42,91.8,230,1,6,2.50544662309368,1764
67,1,4,42,91.7,222.5,0,7,2.42639040348964,1764
67,1,4,43,92.8,227.5,0,8,2.45150862068966,1849
67,1,4,43,92.76,230,0,9,2.47951703320397,1849
67,1,4,44,91.2,227.5,0,10,2.49451754385965,1936
67,1,4,44,92.4,237.5,1,11,2.57034632034632,1936
67,1,4,44,91.1,227.5,0,12,2.49725576289791,1936
68,1,1,38,110,272.16,0,1,2.47418181818182,1444
68,1,3,39,107.3,277.5,1,2,2.58620689655172,1521
68,1,1,39,110,340.19,1,3,3.09263636363636,1521
68,1,3,40,107.96,300,1,4,2.77880696554279,1600
68,1,2,41,108.68,281.23,1,5,2.58768862716231,1681
68,1,3,41,109.3,312.5,1,6,2.85910338517841,1681
68,1,2,41,108.68,281.23,1,7,2.58768862716231,1681
68,1,2,43,110,272.16,0,8,2.47418181818182,1849
68,1,2,45,109.81,285.76,1,9,2.60231308623987,2025
68,1,2,46,108.9,300,1,10,2.75482093663912,2116
68,1,2,48,109.91,288.03,1,11,2.62059867164043,2304
68,1,2,48,109.81,294.84,1,12,2.68500136599581,2304
69,1,3,17,100,226.8,0,1,2.268,289
69,1,3,17,100,226.8,0,2,2.268,289
69,1,3,18,110,272.16,0,3,2.47418181818182,324
69,1,3,22,110,287.5,1,4,2.61363636363636,484
69,1,3,23,110,308.44,1,5,2.804,529
69,1,3,23,110,287.5,1,6,2.61363636363636,529
69,1,1,26,140,344.73,0,7,2.46235714285714,676
69,1,1,27,140,355,1,8,2.53571428571429,729
69,1,1,30,140,408.23,1,9,2.91592857142857,900
69,1,1,31,140,424.11,1,10,3.02935714285714,961
69,1,1,35,136.08,390.09,1,11,2.86662257495591,1225
69,1,1,35,125,351.53,1,12,2.81224,1225
70,1,3,33,67.5,207.5,1,1,3.07407407407407,1089
70,1,3,33.5,67.3,207.5,1,2,3.08320950965825,1122.25
70,1,3,35.5,67.3,210,1,3,3.12035661218425,1260.25
70,1,3,37.5,74.1,260,1,4,3.50877192982456,1406.25
70,1,3,39,74.6,262.5,1,5,3.51876675603217,1521
70,1,3,40,73.5,275,1,6,3.74149659863946,1600
70,1,2,48,66.7,162.5,0,7,2.43628185907046,2304
71,1,3,21,86.95,205,0,1,2.35767682576193,441
71,1,4,28,89.58,175,0,2,1.95356106273722,784
71,1,3,28.5,92.4,255,1,3,2.75974025974026,812.25
71,1,3,28.5,101.5,270,1,4,2.66009852216749,812.25
71,1,4,29,89.8,190,0,5,2.11581291759465,841
71,1,4,29.5,92.8,220,0,6,2.37068965517241,870.25
71,1,3,29.5,92.7,255,1,7,2.75080906148867,870.25
71,1,4,30.5,107.1,205,0,8,1.9140989729225,930.25
71,1,4,31,108.65,245,0,9,2.25494707777266,961
71,1,3,31,88.4,240,1,10,2.71493212669683,961
71,1,4,31,107.5,215,0,11,2,961
71,1,4,32,109.8,227.5,0,12,2.07194899817851,1024
72,1,3,23,110,227.48,0,1,2.068,529
72,1,1,30,110,369.68,1,2,3.36072727272727,900
72,1,1,37,107.8,367.5,1,3,3.40909090909091,1369
72,1,1,39,107.1,370,1,4,3.4547152194211,1521
72,1,1,39,107.1,370,1,5,3.4547152194211,1521
72,1,1,39.5,110,402.5,1,6,3.65909090909091,1560.25
72,1,1,40.5,113.62,377.5,1,7,3.32247843689491,1640.25
73,1,3,40,67.5,175,1,1,2.59259259259259,1600
73,1,3,42,67.5,182.5,1,2,2.7037037037037,1764
73,1,3,54,67.5,199.58,1,3,2.95674074074074,2916
73,1,1,61.5,67.36,210,1,4,3.11757719714964,3782.25
73,1,1,64,67,195,1,5,2.91044776119403,4096
73,1,1,65,67.5,202.5,1,6,3,4225
73,1,1,66,67.13,220,1,7,3.27722329807836,4356
73,1,1,72,66.8,197.5,1,8,2.95658682634731,5184
73,1,1,72,66.4,200,1,9,3.01204819277108,5184
74,1,1,36.5,125,245,0,1,1.96,1332.25
74,1,3,50,115.67,227.5,0,2,1.9668021094493,2500
74,1,3,50,112.67,250,0,3,2.21886926422295,2500
74,1,1,50,114.21,250,0,4,2.18895017949392,2500
74,1,3,51,108.05,227.5,0,5,2.10550670985655,2601
74,1,3,51,108.05,227.5,0,6,2.10550670985655,2601
74,1,3,51,108.68,210,0,7,1.93227824806772,2601
74,1,3,51,108.68,210,0,8,1.93227824806772,2601
74,1,3,51,108.41,227.5,0,9,2.09851489714971,2601
74,1,3,52,99.2,222.5,0,10,2.2429435483871,2704
74,1,2,52,108.68,222.5,0,11,2.0472948104527,2704
74,1,3,52,105.78,212.5,0,12,2.00888636793345,2704
75,1,3,40.5,79.3,265,1,1,3.34174022698613,1640.25
75,1,3,40.5,72,242.5,1,2,3.36805555555556,1640.25
75,1,3,41.5,66.2,210,1,3,3.17220543806647,1722.25
75,1,3,42.5,65.9,212.5,1,4,3.22458270106222,1806.25
75,1,1,45.5,67.3,230,1,5,3.41753343239227,2070.25
75,1,3,51,73.5,225,1,6,3.06122448979592,2601
75,1,1,52,74.3,240,1,7,3.23014804845222,2704
75,1,3,53,79.6,252.5,1,8,3.17211055276382,2809
75,1,2,57,81.9,232.5,1,9,2.83882783882784,3249
75,1,2,57,80.9,232.5,1,10,2.87391841779975,3249
76,0,3,26.5,63,102.5,0,1,1.62698412698413,702.25
76,0,3,27.5,56,90,0,2,1.60714285714286,756.25
76,0,3,29.5,56,102.5,0,3,1.83035714285714,870.25
76,0,3,30.5,56,107.5,0,4,1.91964285714286,930.25
76,0,3,31.5,56.2,117.5,0,5,2.09074733096085,992.25
76,0,3,33.5,52,105,0,6,2.01923076923077,1122.25
76,0,3,33.5,53.1,117.5,0,7,2.21280602636535,1122.25
76,0,3,34.5,54.6,112.5,0,8,2.06043956043956,1190.25
76,0,3,34.5,55.6,110,0,9,1.97841726618705,1190.25
76,0,3,35.5,55.6,105,0,10,1.88848920863309,1260.25
76,0,3,36.5,54.6,130,0,11,2.38095238095238,1332.25
76,0,3,37.5,55.9,127.5,0,12,2.28085867620751,1406.25
77,1,3,58.5,75,167.5,0,1,2.23333333333333,3422.25
77,1,3,58.5,75,155,0,2,2.06666666666667,3422.25
77,1,1,68.5,75,160,0,3,2.13333333333333,4692.25
77,1,1,68.5,75,163.29,0,4,2.1772,4692.25
77,1,1,69.5,75,154.22,0,5,2.05626666666667,4830.25
77,1,1,69.5,75,154.22,0,6,2.05626666666667,4830.25
77,1,1,70,71.67,147.5,0,7,2.05804381191572,4900
77,1,1,71.5,75,154.22,0,8,2.05626666666667,5112.25
78,1,3,17.5,52,150,1,1,2.88461538461538,306.25
78,1,3,21.5,55.3,160,1,2,2.89330922242315,462.25
78,1,3,21.5,55.75,190,1,3,3.40807174887892,462.25
78,1,3,24.5,109.2,240,0,4,2.1978021978022,600.25
78,1,2,33,120.3,260,0,5,2.16126350789692,1089
78,1,4,38,132,280,0,6,2.12121212121212,1444
78,1,4,39,140.3,295,0,7,2.10263720598717,1521
78,1,4,39,141.4,292.5,0,8,2.06859971711457,1521
79,1,3,26.5,98.4,295,1,1,2.9979674796748,702.25
79,1,3,26.5,106.25,315,1,2,2.96470588235294,702.25
79,1,3,29.5,112.4,330,1,3,2.93594306049822,870.25
79,1,3,29.5,113.4,330,1,4,2.91005291005291,870.25
79,1,3,30.5,111.5,330,1,5,2.95964125560538,930.25
79,1,4,30.5,114.55,270,0,6,2.35704932343955,930.25
79,1,3,30.5,115.25,340,1,7,2.95010845986985,930.25
79,1,3,31.5,112.2,312.5,1,8,2.78520499108734,992.25
79,1,4,33.5,117.55,255,0,9,2.16928966397278,1122.25
79,1,4,33.5,114.9,245,0,10,2.13228894691036,1122.25
79,1,4,36.5,109.3,250,0,11,2.28728270814273,1332.25
79,1,3,36.5,110.95,300,1,12,2.70392068499324,1332.25
80,0,3,32.5,52,120,0,1,2.30769230769231,1056.25
80,0,3,33.5,48,138.35,1,2,2.88229166666667,1122.25
80,0,3,34.5,48,130,1,3,2.70833333333333,1190.25
80,0,3,35.5,48,147.5,1,4,3.07291666666667,1260.25
80,0,3,36.5,48,142.5,1,5,2.96875,1332.25
80,0,3,37.5,52,147.5,1,6,2.83653846153846,1406.25
80,0,3,37.5,48,150,1,7,3.125,1406.25
80,0,3,38.5,48,135,1,8,2.8125,1482.25
80,0,1,41.5,48,147.5,1,9,3.07291666666667,1722.25
80,0,1,41.5,48,137.5,1,10,2.86458333333333,1722.25
80,0,1,42.5,52,165,1,11,3.17307692307692,1806.25
80,0,1,42.5,52,160,1,12,3.07692307692308,1806.25
81,1,3,20.5,89.02,327.5,1,1,3.67894855088744,420.25
81,1,3,21.5,98.7,345,1,2,3.49544072948328,462.25
81,1,3,22.5,97.1,347.5,1,3,3.57878475798146,506.25
81,1,3,26.5,100,337.5,1,4,3.375,702.25
81,1,3,26.5,110,372.5,1,5,3.38636363636364,702.25
81,1,3,27.5,110,355,1,6,3.22727272727273,756.25
81,1,3,28.5,110,380,1,7,3.45454545454545,812.25
81,1,3,29.5,110,382.5,1,8,3.47727272727273,870.25
81,1,3,30.5,125,367.5,1,9,2.94,930.25
81,1,1,32.5,125,370,1,10,2.96,1056.25
81,1,1,34.5,125,387.5,1,11,3.1,1190.25
81,1,1,37,118.8,345,1,12,2.9040404040404,1369
82,1,3,32.5,90,249.48,1,1,2.772,1056.25
82,1,3,59.5,86.5,190,0,2,2.19653179190751,3540.25
82,1,3,60.5,85.9,197.5,0,3,2.29918509895227,3660.25
82,1,3,60.5,86.86,205,0,4,2.36011973290352,3660.25
82,1,3,60.5,84.8,200,0,5,2.35849056603774,3660.25
82,1,3,61,88.9,207.5,0,6,2.33408323959505,3721
82,1,3,61.5,88.26,197.5,0,7,2.23770677543621,3782.25
82,1,3,62.5,88.1,197.5,0,8,2.24177071509648,3906.25
82,1,3,62.5,89.5,197.5,0,9,2.20670391061453,3906.25
82,1,3,64.5,90.4,187.5,0,10,2.07411504424779,4160.25
82,1,3,64.5,90.55,202.5,0,11,2.23633351739371,4160.25
82,1,3,64.5,90.3,200,0,12,2.21483942414175,4160.25
83,1,4,40,113.97,272.16,0,1,2.38799684127402,1600
83,1,3,51.5,125,282.5,0,2,2.26,2652.25
83,1,3,51.5,115.7,230,0,3,1.98789974070873,2652.25
83,1,3,51.5,125,292.5,0,4,2.34,2652.25
83,1,3,52.5,125,272.5,0,5,2.18,2756.25
83,1,3,52.5,125,295,0,6,2.36,2756.25
83,1,3,53.5,125,260,0,7,2.08,2862.25
84,0,3,41.5,52,115,0,1,2.21153846153846,1722.25
84,0,3,58.5,55.4,110,0,2,1.985559566787,3422.25
84,0,3,60.5,54.15,107.5,0,3,1.98522622345337,3660.25
84,0,3,63.5,51.5,92.5,0,4,1.79611650485437,4032.25
84,0,3,66.5,47.5,106,0,5,2.23157894736842,4422.25
84,0,3,69.5,47.96,95,0,6,1.98081734778982,4830.25
84,0,4,71.5,46.8,60,0,7,1.28205128205128,5112.25
84,0,3,71.5,49.43,87.5,0,8,1.77018005259964,5112.25
84,0,4,72.5,46.59,65,0,9,1.39514917364241,5256.25
84,0,3,73.5,46.31,85,0,10,1.83545670481537,5402.25
84,0,4,74.5,46.67,65,0,11,1.39275766016713,5550.25
84,0,4,76.5,49.7,65,0,12,1.30784708249497,5852.25
85,0,1,32,44,120.2,1,1,2.73181818181818,1024
85,0,1,36,48,149.69,1,2,3.11854166666667,1296
85,0,1,37,48,154.22,1,3,3.21291666666667,1369
85,0,1,38,51.62,165.56,1,4,3.20728399845021,1444
85,0,1,39,48,149.69,1,5,3.11854166666667,1521
85,0,1,40,47.22,170.1,1,6,3.60228716645489,1600
85,0,1,41,48,161.03,1,7,3.35479166666667,1681
85,0,1,42,47.49,167.83,1,8,3.53400715940198,1764
85,0,1,45,47.6,172.37,1,9,3.62121848739496,2025
85,0,1,46,47.72,181.44,1,10,3.802179379715,2116
85,0,1,46,47.72,181.44,1,11,3.802179379715,2116
85,0,1,47,47.45,190.51,1,12,4.01496311907271,2209
86,0,3,20.5,59.85,155,1,1,2.58980785296575,420.25
86,0,3,21.5,60.85,160,1,2,2.62941659819228,462.25
86,0,3,21.5,59.7,165,1,3,2.76381909547739,462.25
86,0,3,22.5,55.1,157.5,1,4,2.85843920145191,506.25
86,0,3,24.5,55.7,182.5,1,5,3.27648114901257,600.25
86,0,3,25.5,58.8,185,1,6,3.14625850340136,650.25
86,0,3,25.5,55.55,180,1,7,3.24032403240324,650.25
86,0,3,26.5,55.8,195,1,8,3.49462365591398,702.25
86,0,3,27.5,59.5,217.5,1,9,3.65546218487395,756.25
86,0,3,27.5,59.85,210,1,10,3.50877192982456,756.25
86,0,3,29.5,55.55,180,1,11,3.24032403240324,870.25
86,0,4,35.5,57,110,0,12,1.92982456140351,1260.25
87,0,3,39.5,71.5,112.5,0,1,1.57342657342657,1560.25
87,0,3,40.5,71.75,105,0,2,1.46341463414634,1640.25
87,0,3,40.5,73.15,117.5,0,3,1.60628844839371,1640.25
87,0,3,41.5,72.85,117.5,0,4,1.61290322580645,1722.25
87,0,3,41.5,73.15,125,0,5,1.70881749829118,1722.25
87,0,3,44.5,71.4,115,0,6,1.61064425770308,1980.25
87,0,3,44.5,72.5,117.5,0,7,1.62068965517241,1980.25
87,0,3,46.5,74.1,135,0,8,1.82186234817814,2162.25
87,0,3,48.5,78.4,130,0,9,1.65816326530612,2352.25
87,0,4,51.5,76.61,107.5,0,10,1.40321106905104,2652.25
87,0,4,52.5,78.12,122.5,0,11,1.56810035842294,2756.25
87,0,4,53.5,78,117.5,0,12,1.50641025641026,2862.25
88,0,3,24.5,52,145,1,1,2.78846153846154,600.25
88,0,4,48.5,54.5,80,0,2,1.46788990825688,2352.25
88,0,4,49.5,56.5,100,0,3,1.76991150442478,2450.25
88,0,4,49.5,56.9,95,0,4,1.66959578207381,2450.25
89,0,3,23.5,67.5,162.5,0,1,2.40740740740741,552.25
89,0,3,25.5,75,190,1,2,2.53333333333333,650.25
89,0,3,25.5,69.5,185,1,3,2.66187050359712,650.25
89,0,3,26.5,67.5,175,1,4,2.59259259259259,702.25
89,0,3,27.5,75,190.5,1,5,2.54,756.25
89,0,3,27.5,67,175,1,6,2.61194029850746,756.25
89,0,3,27.5,67.5,180,1,7,2.66666666666667,756.25
89,0,3,27.5,67.5,180,1,8,2.66666666666667,756.25
89,0,3,28.5,72.5,175,0,9,2.41379310344828,812.25
89,0,3,28.5,75,182.5,0,10,2.43333333333333,812.25
89,0,3,36.5,71.98,155,0,11,2.15337593776049,1332.25
89,0,3,36.5,70.85,135,0,12,1.90543401552576,1332.25
90,0,3,45.5,45.85,57.5,0,1,1.25408942202835,2070.25
90,0,3,47.5,47,70,0,2,1.48936170212766,2256.25
90,0,3,49.5,42.8,72.5,0,3,1.69392523364486,2450.25
